,0
3743,7631.99
3744,690.95
3745,4746.08
3746,13260.3
3747,665.44
3748,5528.32
3749,874.28
3750,777.22
3751,1062.58
3752,16509.04
3753,1081.3
3754,1369.23
3755,709.57
3756,9867.51
3757,702.57
3758,899.45
3759,1014.38
3760,2238.84
3761,4288.16
3762,769.6283333333333
3763,796.06
3764,9659.36
3765,947.06
3766,1949.19
3767,10040.56
3768,9050.83
3769,1611.1
3770,2373.06
3771,7758.82
3772,537.33
3773,783.33
3774,2893.25
3775,681.47
3776,10760.46
3777,1881.02
3778,875.85
3779,6785.93
3780,2491.17
3781,781.97
3782,802.31
3783,7961.8
3784,895.64
3785,11133.22
3786,3388.38
3787,6793.53
3788,869.28
3789,4159.58
3790,5717.74
3791,4122.95
3792,6265.61
3793,10442.23
3794,4711.47
3795,738.23
3796,894.86
3797,766.18
3798,1866.13
3799,599.62
3800,2725.42
3801,2714.54
3802,12422.42
3803,495.62
3804,808.76
3805,4008.54
3806,5732.32
3807,5201.67
3808,495.8
3809,654.71
3810,537.66
3811,1175.11
3812,3735.94
3813,1386.89
3814,591.6
3815,486.66
3816,582.04
3817,2405.22
3818,3870.98
3819,1719.18
3820,2965.92
3821,1731.16
3822,2222.64
3823,8538.85
3824,902.51
3825,2807.91
3826,10537.34
3827,3481.26
3828,1777.62
3829,515.44
3830,483.92
3831,3352.92
3832,1075.72
3833,4869.97
3834,4042.21
3835,10294.21
3836,799.02
3837,1173.66
3838,4258.05
3839,793.45
3840,4949.67
3841,2019.99
3842,14527.69
3843,847.41
3844,4094.51
3845,2624.25
3846,2758.98
3847,7227.58
3848,9874.84
3849,1954.66
3850,1776.08
3851,4112.79
3852,4996.69
3853,730.21
3854,857.46
3855,2246.58
3856,9238.84
3857,753.74
3858,12053.02
3859,7210.55
3860,988.41
3861,697.89
3862,985.37
3863,15830.73
3864,11779.73
3865,538.12
3866,876.74
3867,8796.44
3868,3286.14
3869,531.33
3870,9462.62
3871,3157.13
3872,1550.11
3873,996.94
3874,1582.44
3875,4369.29
3876,2953.31
3877,2148.66
3878,9439.51
3879,667.59
3880,1251.12
3881,1000.02
3882,1051.01
3883,4451.91
3884,633.39
3885,877.2
3886,820.69
3887,3499.61
3888,6481.65
3889,931.25
3890,888.56
3891,10291.79
3892,704.38
3893,16617.74
3894,2987.18
3895,590.59
3896,12665.08
3897,1708.69
3898,4376.02
3899,1868.08
3900,2893.52
3901,968.2
3902,2309.85
3903,3185.34
3904,955.64
3905,4752.1
3906,873.06
3907,674.14
3908,9181.15
3909,2942.6
3910,1020.55
3911,521.93
3912,5178.61
3913,661.02
3914,1829.19
3915,840.18
3916,1824.16
3917,2411.7
3918,833.13
3919,2446.73
3920,2578.27
3921,822.81
3922,541.07
3923,687.83
3924,995.91
3925,1307.51
3926,3335.23
3927,666.36
3928,1783.64
3929,4404.93
3930,1806.37
3931,6557.66
3932,1274.56
3933,1771.32
3934,4176.79
3935,2443.96
3936,5058.43
3937,503.51
3938,2277.29
3939,4565.55
3940,828.33
3941,3138.68
3942,2075.61
3943,1951.65
3944,6692.33
3945,2729.91
3946,534.47
3947,799.7866666666667
3948,3299.44
3949,6369.18
3950,981.35
3951,3544.97
3952,11306.34
3953,2359.93
3954,1367.96
3955,12946.11
3956,970.74
3957,5651.4
3958,977.08
3959,750.27
3960,1729.98
3961,605.39
3962,673.9
3963,835.7
3964,1640.47
3965,1884.48
3966,4679.79
3967,1021.08
3968,10521.33
3969,1188.31
3970,16965.27
3971,16424.84
3972,4058.5
3973,871.26
3974,817.76
3975,1211.06
3976,2758.03
3977,4287.71
3978,15503.71
3979,2552.39
3980,11539.29
3981,815.43
3982,11358.68
3983,2400.61
3984,6552.22
3985,8747.85
3986,1313.315
3987,595.84
3988,2110.08
3989,1258.28
3990,6981.21
3991,1265.39
3992,1093.72
3993,777.82
3994,7210.88
3995,962.43
3996,3575.94
3997,4554.63
3998,1209.8
3999,15597.7
4000,629.15
4001,5270.15
4002,4227.84
4003,882.97
4004,609.98
4005,724.73
4006,821.45
4007,3382.31
4008,2347.53
4009,14297.95
4010,5860.52
4011,590.66
4012,1009.48
4013,16742.1
4014,1112.21
4015,1803.45
4016,1233.84
4017,12222.93
4018,538.1
4019,446.09
4020,1712.79
4021,4988.9
4022,2201.24
4023,527.85
4024,1638.89
4025,6489.13
4026,5777.42
4027,2397.06
4028,5800.1
4029,4398.61
4030,727.23
4031,584.1
4032,1388.46
4033,2815.61
4034,1290.51
4035,958.85
4036,644.16
4037,4453.11
4038,433.46
4039,850.752
4040,2279.57
4041,797.89
4042,446.36
4043,9367.69
4044,1386.43
4045,4831.47
4046,12498.11
4047,1392.36
4048,6662.27
4049,1653.74
4050,2468.91
4051,2667.67
4052,681.03
4053,1860.13
4054,1713.76
4055,860.92
4056,3024.44
4057,3738.35
4058,763.3
4059,9125.97
4060,1086.66
4061,1620.59
4062,819.45
4063,12658.94
4064,646.8
4065,1155.25
4066,716.55
4067,2019.19
4068,3475.66
4069,7113.79
4070,448.93
4071,8399.66
4072,2730.0
4073,670.82
4074,10581.66
4075,1285.31
4076,4659.53
4077,824.6
4078,3720.24
4079,2285.79
4080,548.32
4081,5764.19
4082,868.55
4083,1557.23
4084,447.11
4085,4511.22
4086,5179.9
4087,721.86
4088,2530.51
4089,2450.28
4090,2304.48
4091,7168.16
4092,2044.35
4093,2937.68
4094,2146.42
4095,3319.25
4096,4107.43
4097,883.3
4098,3067.13
4099,10267.13
4100,726.51
4101,6688.15
4102,4653.12
4103,907.78
4104,6986.27
4105,5064.45
4106,699.95
4107,3100.69
4108,1148.55
4109,14487.06
4110,2406.58
4111,1595.15
4112,11529.51
4113,3566.8
4114,542.56
4115,782.77
4116,1801.34
4117,3649.97
4118,1320.81
4119,1792.26
4120,4426.84
4121,1955.38
4122,1874.11
4123,894.03
4124,1659.6
4125,17072.65
4126,1850.22
4127,3473.53
4128,14790.24
4129,2638.61
4130,12020.71
4131,2796.98
4132,513.56
4133,3414.33
4134,5497.05
4135,1740.27
4136,989.54
4137,2017.17
4138,2564.19
4139,536.97
4140,2611.28
4141,673.21
4142,465.54
4143,12444.7
4144,1980.41
4145,5699.36
4146,4592.12
4147,4693.49
4148,1200.02
4149,445.2
4150,802.72
4151,688.5
4152,751.92
4153,3984.47
4154,830.52
4155,517.31
4156,12121.48
4157,720.53
4158,516.07
4159,2776.11
4160,1659.98
4161,797.53
4162,724.55
4163,7531.56
4164,4122.17
4165,9572.19
4166,10348.05
4167,613.16
4168,2182.01
4169,3339.0
4170,15442.36
4171,898.09
4172,1880.17
4173,4734.55
4174,4562.87
4175,536.61
4176,1953.17
4177,4755.32
4178,2275.26
4179,536.0
4180,2715.17
4181,10251.96
4182,5186.0
4183,4260.51
4184,12259.51
4185,7320.48
4186,2844.15
4187,554.99
4188,1976.71
4189,857.54
4190,5726.06
4191,2783.61
4192,2234.98
4193,4720.43
4194,872.24
4195,5001.04
4196,4060.89
4197,4581.5
4198,736.92
4199,492.47
4200,3430.82
4201,13534.98
4202,880.81
4203,855.78
4204,2496.88
4205,3418.93
4206,10587.43
4207,1291.15
4208,498.35
4209,7683.66
4210,3973.78
4211,665.22
4212,2365.98
4213,1326.54
4214,653.2
4215,4229.0
4216,1992.77
4217,4922.48
4218,774.86
4219,2526.76
4220,7015.73
4221,681.14
4222,994.2
4223,1069.91
4224,4717.52
4225,2120.99
4226,978.46
4227,9532.6
4228,5513.16
4229,13827.68
4230,836.05
4231,4197.5
4232,2099.78
4233,604.57
4234,7448.58
4235,2064.51
4236,702.06
4237,912.27
4238,2133.9
4239,917.85
4240,2812.05
4241,5732.8
4242,692.14
4243,504.22
4244,6754.89
4245,466.85
4246,8409.5
4247,4037.89
4248,4076.94
4249,8126.04
4250,4998.98
4251,6795.03
4252,7370.98
4253,732.3
4254,6042.74
4255,583.91
4256,4201.83
4257,1973.12
4258,3342.15
4259,2565.78
4260,789.03
4261,5313.08
4262,2060.67
4263,2678.99
4264,4311.16
4265,5615.11
4266,12497.95
4267,3090.22
4268,1995.92
4269,4890.77
4270,7504.37
4271,2260.98
4272,16439.75
4273,6890.17
4274,11689.76
4275,2956.91
4276,506.07
4277,3840.3
4278,8191.97
4279,1181.46
4280,799.42
4281,828.05
4282,3076.74
4283,4549.79
4284,9082.19
4285,602.93
4286,705.28
4287,4678.88
4288,2318.28
4289,12983.31
4290,6707.29
4291,1345.85
4292,4928.27
4293,3489.23
4294,13075.08
4295,1296.73
4296,9412.04
4297,1032.55
4298,1831.64
4299,2455.68
4300,781.95
4301,4931.59
4302,12069.64
4303,2501.29
4304,6953.64
4305,5111.66
4306,645.34
4307,7072.2
4308,5415.79
4309,1410.78
4310,4816.85
4311,1858.23
4312,11834.44
4313,15690.22
4314,817.41
4315,764.41
4316,3659.38
4317,9211.31
4318,3433.59
4319,9803.47
4320,2136.06
4321,914.46
4322,711.54
4323,1322.425
4324,1631.96
4325,2373.74
4326,4843.77
4327,10053.46
4328,5224.02
4329,2685.14
4330,1361.66
4331,440.51
4332,764.94
4333,8838.3
4334,2935.63
4335,3113.05
4336,1640.53
4337,661.45
4338,513.73
4339,5606.0
4340,4773.37
4341,991.06
4342,3167.93
4343,620.05
4344,7673.69
4345,4253.8
4346,14283.38
4347,4370.38
4348,2440.34
4349,1160.36
4350,883.8
4351,4259.88
4352,9953.56
4353,1648.97
4354,6549.17
4355,16046.47
4356,1273.85
4357,1020.64
4358,1423.38
4359,14125.72
4360,965.51
4361,7283.75
4362,1863.35
4363,16224.5
4364,683.74
4365,541.6
4366,1828.93
4367,3062.56
4368,3108.01
4369,2223.89
4370,1401.29
4371,481.72
4372,10770.28
4373,9051.62
4374,802.44
4375,1665.02
4376,785.14
4377,7410.71
4378,627.75
4379,2279.68
4380,486.23
4381,16802.41
4382,2420.02
4383,695.97
4384,779.74
4385,7504.79
4386,10302.09
4387,3908.69
4388,1056.35
4389,3449.39
4390,1503.03
4391,637.28
4392,745.89
4393,5271.49
4394,2052.69
4395,4543.0
4396,1044.55
4397,790.26
4398,545.56
4399,3931.05
4400,1447.21
4401,730.72
4402,15129.02
4403,3196.77
4404,2356.71
4405,948.34
4406,955.74
4407,13834.42
4408,547.42
4409,1642.54
4410,1736.88
4411,490.87
4412,5622.02
4413,826.29
4414,698.46
4415,1336.65
4416,816.94
4417,6228.82
4418,787.4
4419,3349.14
4420,6922.34
4421,720.66
4422,5734.87
4423,623.78
4424,4805.84
4425,684.62
4426,1642.9
4427,4011.09
4428,846.66
4429,6555.52
4430,966.18
4431,631.91
4432,766.6
4433,4867.17
4434,1015.5
4435,912.3
4436,492.01
4437,6598.6
4438,4184.22
4439,773.49
4440,788.67
4441,798.19
4442,7772.71
4443,15784.55
4444,425.05
4445,1430.17
4446,5252.79
4447,1961.78
4448,1217.68
4449,4088.08
4450,15877.31
4451,10392.51
4452,999.69
4453,1095.28
4454,9897.48
4455,1061.75
4456,7277.55
4457,3574.28
4458,3854.98
4459,4792.45
4460,2053.17
4461,2804.95
4462,603.63
4463,1259.96
4464,5459.46
4465,791.69
4466,7773.12
4467,593.13
4468,4178.75
4469,7833.33
4470,2298.96
4471,2760.17
4472,7470.05
4473,2229.16
4474,2919.66
4475,803.34
4476,5241.95
4477,3053.09
4478,4470.12
4479,3298.32
4480,1262.085
4481,1363.05
4482,2726.12
4483,984.37
4484,2988.04
4485,12945.56
4486,2136.8
4487,585.78
4488,1551.08
4489,541.32
4490,8306.59
4491,2945.06
4492,11117.75
4493,1466.29
4494,11355.91
4495,2554.47
4496,3289.78
4497,580.51
4498,747.54
4499,5377.61
4500,5923.68
4501,506.18
4502,3968.34
4503,2791.185
4504,8322.76
4505,2986.81
4506,1093.8434285714286
4507,3699.38
4508,4556.99
4509,4734.48
4510,10686.85
4511,6613.62
4512,3530.06
4513,10424.39
4514,9475.25
4515,6974.48
4516,1985.65
4517,12071.9
4518,1929.04
4519,15443.36
4520,568.57
4521,6246.29
4522,6853.6
4523,9263.92
4524,1356.93
4525,3072.24
4526,801.06
4527,4723.67
4528,3417.91
4529,3125.57
4530,11405.72
4531,4181.37
4532,1059.89
4533,877.51
4534,1761.37
4535,3893.04
4536,1883.47
4537,14528.85
4538,4540.0
4539,2459.42
4540,1716.12
4541,689.59
4542,1777.84
4543,1019.59
4544,3216.58
4545,846.39
4546,706.46
4547,2767.8
4548,6593.41
4549,2366.08
4550,973.81
4551,529.34
4552,1039.7
4553,6941.85
4554,9615.29
4555,635.3
4556,2974.0
4557,1343.33
4558,4167.2
4559,887.45
4560,1675.6
4561,7686.58
4562,1273.74
4563,2911.74
4564,3079.31
4565,15743.33
4566,13765.55
4567,1807.96
4568,2881.46
4569,930.51
4570,1746.74
4571,1609.06
4572,17189.72
4573,5332.31
4574,2051.83
4575,7158.63
4576,1310.21
4577,896.12
4578,722.51
4579,775.94
4580,10765.73
4581,12245.39
4582,3091.81
4583,788.48
4584,1281.73
4585,2797.72
4586,5304.42
4587,4889.35
4588,7788.56
4589,6668.55
4590,1514.55
4591,1867.78
4592,1124.82
4593,4051.11
4594,6032.1
4595,5254.26
4596,8884.75
4597,3098.92
4598,6322.1
4599,669.77
4600,14602.4
4601,5844.85
4602,2753.08
4603,875.93
4604,8061.61
4605,8641.07
4606,585.65
4607,2066.32
4608,3445.26
4609,9096.6
4610,2099.74
4611,2052.44
4612,10555.13
4613,1236.21
4614,1277.77
4615,760.41
4616,7405.65
4617,4392.17
4618,524.58
4619,9574.22
4620,2244.78
4621,16351.52
4622,814.78
4623,530.6
4624,2159.0
4625,984.39
4626,1931.43
4627,452.89
4628,15798.78
4629,2439.51
4630,4487.39
4631,1115.31
4632,15987.95
4633,6381.38
4634,1357.5
4635,6856.23
4636,1004.65
4637,1059.69
4638,821.29
4639,1749.85
4640,1143.89
4641,3174.97
4642,11483.68
4643,944.68
4644,2947.35
4645,5053.4
4646,8553.55
4647,2780.57
4648,4889.52
4649,936.76
4650,2266.52
4651,4607.38
4652,16617.05
4653,545.1
4654,12741.06
4655,844.58
4656,9011.87
4657,779.49
4658,3226.91
4659,1830.81
4660,10867.81
4661,5285.99
4662,2621.99
4663,4341.13
4664,974.43
4665,4548.17
4666,6044.46
4667,837.21
4668,4592.75
4669,6439.44
4670,2811.97
4671,12332.5
4672,5814.22
4673,10532.95
4674,6001.93
4675,2350.89
4676,4111.52
4677,5266.59
4678,1035.08
4679,6182.13
4680,714.49
4681,678.78
4682,7992.99
4683,560.67
4684,6291.98
4685,1324.32
4686,982.23
4687,4154.65
4688,830.4253333333332
4689,5185.69
4690,2504.81
4691,8437.64
4692,1167.82
4693,442.51
4694,776.58
4695,11324.36
4696,4164.14
4697,2785.75
4698,4989.74
4699,7584.99
4700,2094.59
4701,527.73
4702,5704.19
4703,1838.97
4704,2111.37
4705,15695.69
4706,3114.38
4707,964.9
4708,1221.71
4709,1747.13
4710,572.53
4711,3645.74
4712,4649.15
4713,1124.16
4714,3042.61
4715,1915.28
4716,14831.64
4717,686.32
4718,14134.08
4719,891.86
4720,12896.95
4721,4665.48
4722,1559.86
4723,3651.27
4724,5575.03
4725,6849.62
4726,2220.19
4727,1249.04
4728,615.33
4729,2167.74
4730,1187.84
4731,3120.58
4732,7810.41
4733,787.25
4734,8828.6
4735,4825.33
4736,4557.69
4737,1223.23
4738,1903.39
4739,1805.71
4740,1891.58
4741,4520.93
4742,609.05
4743,3678.22
4744,558.64
4745,16388.69
4746,811.64
4747,4508.9
4748,606.82
4749,651.18
4750,3480.86
4751,414.27
4752,526.86
4753,692.1
4754,1030.24
4755,4639.85
4756,434.9
4757,891.82
4758,533.1
4759,2555.83
4760,480.76
4761,642.12
4762,3705.69
4763,10106.31
4764,2503.73
4765,2537.13
4766,616.79
4767,1560.52
4768,490.44
4769,5933.84
4770,14204.02
4771,1286.32
4772,1161.79
4773,2167.61
4774,1543.6
4775,10939.24
4776,881.07
4777,2202.96
4778,3329.63
4779,743.81
4780,8386.81
4781,1268.81
4782,617.88
4783,783.4
4784,907.18
4785,4403.15
4786,1464.1
4787,542.77
4788,652.92
4789,560.49
4790,11814.7
4791,512.16
4792,15476.42
4793,553.58
4794,1199.79
4795,3455.29
4796,533.2
4797,1534.66
4798,12216.16
4799,850.09
4800,4057.47
4801,9580.13
4802,522.49
4803,13212.39
4804,692.38
4805,7736.32
4806,2562.28
4807,15034.92
4808,1797.15
4809,5937.37
4810,994.44
4811,676.3
4812,7492.02
4813,15626.85
4814,917.86
4815,1977.2
4816,13366.81
4817,10825.4
4818,7763.21
4819,801.77
4820,10580.89
4821,789.41
4822,2112.62
4823,2933.05
4824,2493.68
4825,4541.43
4826,2805.74
4827,9669.94
4828,1969.48
4829,9952.37
4830,3204.72
4831,417.56
4832,5079.38
4833,604.76
4834,4265.97
4835,15792.87
4836,698.68
4837,11927.88
4838,4343.07
4839,990.44
4840,1816.68
4841,16753.91
4842,708.77
4843,2142.67
4844,758.69
4845,2272.31
4846,8590.74
4847,1079.64
4848,822.21
4849,673.95
4850,2210.22
4851,839.73
4852,2118.79
4853,982.02
4854,5294.97
4855,5809.83
4856,1672.16
4857,718.69
4858,3397.26
4859,6694.49
4860,2338.85
4861,3949.24
4862,980.11
4863,979.85
4864,1026.87
4865,941.82
4866,679.65
4867,867.98
4868,2234.8
4869,4248.91
4870,5417.6
4871,1075.08
4872,707.91
4873,2733.64
4874,1271.9
4875,1042.94
4876,771.96
4877,3710.9
4878,1415.55
4879,8667.0
4880,1007.01
4881,2438.52
4882,4826.51
4883,2691.82
4884,12613.47
4885,1249.38
4886,14385.22
4887,8365.4
4888,8031.64
4889,804.72
4890,12669.23
4891,786.24
4892,2690.93
4893,11194.5
4894,13805.79
4895,4851.8
4896,7305.1
4897,1758.94
4898,797.18
4899,7049.88
4900,1226.31
4901,9144.55
4902,6656.0
4903,683.14
4904,13659.4
4905,1924.32
4906,3944.62
4907,1367.09
4908,1296.2
4909,560.76
4910,6563.47
4911,1669.35
4912,8137.95
4913,4777.81
4914,1933.38
4915,3316.46
4916,6816.08
4917,922.21
4918,6819.35
4919,2238.53
4920,1029.04
4921,8550.89
4922,4251.22
4923,2733.37
4924,751.44
4925,7697.93
4926,1285.53
4927,5056.78
4928,6133.94
4929,4816.65
4930,2564.91
4931,4959.98
4932,2402.93
4933,13962.85
4934,1758.23
4935,1740.31
4936,12158.38
4937,854.26
4938,3758.47
4939,3031.3
4940,705.48
4941,1858.02
4942,13078.51
4943,695.11
4944,4161.99
4945,593.24
4946,1278.29
4947,4901.83
4948,6740.54
4949,5862.58
4950,546.68
4951,4703.18
4952,927.36
4953,12400.41
4954,3326.62
4955,691.92
4956,1637.7
4957,2056.91
4958,3355.43
4959,8253.73
4960,3824.42
4961,2254.63
4962,4740.91
4963,1349.11
4964,4241.21
4965,15491.75
4966,993.74
4967,15405.7
4968,672.37
4969,3422.97
4970,506.88
4971,1860.76
4972,1035.11
4973,8582.09
4974,839.14
4975,1005.26
4976,4446.82
4977,2950.5
4978,4060.12
4979,7455.42
4980,974.68
4981,14532.5
4982,16054.84
4983,14536.77
4984,5374.54
4985,7366.17
4986,16516.48
4987,558.27
4988,1122.28
4989,3489.18
4990,564.81
4991,1058.69
4992,404.93
4993,5581.37
4994,1009.64
4995,2254.93
4996,737.5
4997,3326.13
4998,3783.05
4999,2521.913333333333
5000,2092.52
5001,11856.67
5002,740.53
5003,2766.61
5004,2402.98
5005,476.58
5006,2598.43
5007,5385.75
5008,549.89
5009,1750.45
5010,532.72
5011,10105.69
5012,12586.15
5013,8509.57
5014,842.86
5015,486.43
5016,1847.93
5017,2582.13
5018,2528.66
5019,801.17
5020,553.54
5021,2279.05
5022,670.72
5023,7356.93
5024,13342.71
5025,8125.02
5026,12349.57
5027,7695.43
5028,10625.31
5029,2354.79
5030,9064.22
5031,5194.33
5032,1321.03
5033,6582.26
5034,2389.77
5035,1384.73
5036,17103.51
5037,512.91
5038,667.26
5039,512.72
5040,15104.51
5041,16081.43
5042,1006.16
5043,2639.98
5044,3603.39
5045,14614.34
5046,3743.84
5047,13959.35
5048,2254.94
5049,1563.55
5050,12616.74
5051,937.26
5052,1764.8
5053,981.85
5054,964.03
5055,3974.71
5056,1954.15
5057,2554.3
5058,6270.81
5059,1626.99
5060,3552.21
5061,6242.96
5062,5371.18
5063,5620.66
5064,12935.94
5065,1116.59
5066,5121.79
5067,5070.19
5068,5159.37
5069,4301.76
5070,11586.973333333333
5071,1716.12
5072,3520.06
5073,4582.18
5074,706.67
5075,777.1116666666666
5076,5778.01
5077,775.72
5078,1020.02
5079,4157.01
5080,712.77
5081,589.68
5082,11584.58
5083,541.68
5084,585.99
5085,2046.99
5086,4641.25
5087,3709.65
5088,4528.01
5089,595.15
5090,1025.75
5091,647.18
5092,848.41
5093,5049.91
5094,5493.43
5095,803.56
5096,732.64
5097,2205.3
5098,5009.84
5099,3888.12
5100,7579.8
5101,4607.02
5102,1587.28
5103,4442.43
5104,807.62
5105,1085.57
5106,3440.56
5107,1653.42
5108,1175.99
5109,9336.49
5110,3129.39
5111,2385.47
5112,1365.2
5113,10046.83
5114,3246.14
5115,4925.79
5116,4161.54
5117,2130.34
5118,8676.28
5119,545.69
5120,14392.77
5121,6740.02
5122,4362.49
5123,2541.75
5124,6687.68
5125,3364.64
5126,2672.5
5127,1869.13
5128,3350.65
5129,1120.35
5130,2602.31
5131,635.28
5132,2879.25
5133,675.57
5134,3048.39
5135,1329.81
5136,4702.6
5137,16826.63
5138,970.75
5139,1055.97
5140,3588.09
5141,4706.43
5142,1065.03
5143,7940.69
5144,4383.75
5145,1289.66
5146,1945.13
5147,2698.29
5148,11753.48
5149,901.7
5150,653.87
5151,712.88
5152,519.74
5153,9816.31
5154,479.99
5155,10422.3
5156,747.63
5157,1488.176666666667
5158,12814.64
5159,800.23
5160,8822.3
5161,5134.33
5162,762.52
5163,3028.93
5164,3442.56
5165,2723.09
5166,3494.93
5167,5470.41
5168,7519.66
5169,7383.93
5170,3210.97
5171,2897.88
5172,1736.06
5173,7555.05
5174,3646.58
5175,641.64
5176,3982.29
5177,12531.56
5178,2523.4
5179,817.76
5180,852.89
5181,1647.93
5182,1331.25
5183,876.66
5184,1692.45
5185,589.63
5186,4395.85
5187,8114.77
5188,784.55
5189,548.81
5190,744.68
5191,5331.49
5192,1345.58
5193,4301.08
5194,8093.62
5195,5956.49
5196,4205.89
5197,4902.58
5198,5743.96
5199,8567.63
5200,5491.23
5201,1096.5
5202,507.74
5203,2856.9
5204,3387.78
5205,1816.98
5206,4591.17
5207,924.25
5208,2522.37
5209,889.5
5210,3096.9
5211,10367.11
5212,4295.36
5213,419.72
5214,16159.09
5215,1093.34
5216,6290.28
5217,2124.12
5218,602.6
5219,536.13
5220,3181.61
5221,571.03
5222,3113.19
5223,793.08
5224,1021.11
5225,4166.47
5226,1121.57
5227,6678.38
5228,435.93
5229,860.22
5230,1976.18
5231,592.24
5232,1823.35
5233,669.8
5234,492.32
5235,7584.04
5236,14923.04
5237,17713.61
5238,568.86
5239,708.63
5240,2814.95
5241,643.19
5242,3238.21
5243,1804.14
5244,1446.71
5245,1223.87
5246,4090.6
5247,5098.62
5248,791.24
5249,2179.46
5250,463.99
5251,7587.71
5252,1867.4
5253,683.86
5254,1404.85
5255,667.77
5256,1747.68
5257,17291.39
5258,805.4
5259,5066.29
5260,980.65
5261,3154.45
5262,2506.58
5263,1796.59
5264,5155.07
5265,5362.23
5266,1564.43
5267,794.24
5268,1090.87
5269,1093.2
5270,14459.33
5271,4145.18
5272,16502.66
5273,6345.48
5274,4248.46
5275,758.42
5276,576.97
5277,4731.95
5278,1951.15
5279,3023.29
5280,834.68
5281,1420.0525
5282,514.17
5283,879.06
5284,1624.99
5285,802.55
5286,1883.5
5287,5362.24
5288,3072.06
5289,5713.2
5290,3557.13
5291,516.09
5292,2659.11
5293,993.51
5294,4406.38
5295,2925.52
5296,2287.89
5297,9110.14
5298,781.44
5299,14391.32
5300,8702.28
5301,3501.92
5302,1249.56
5303,2317.22
5304,1132.37
5305,871.64
5306,1906.09
5307,557.29
5308,8206.13
5309,7581.12
5310,4185.56
5311,4490.95
5312,1653.87
5313,1022.59
5314,520.35
5315,861.08
5316,1027.36
5317,554.56
5318,1793.86
5319,2876.87
5320,489.01
5321,1461.92
5322,6411.52
5323,1551.0
5324,4359.57
5325,2009.6
5326,2864.15
5327,1076.83
5328,524.65
5329,2239.11
5330,4316.9
5331,3665.17
5332,6365.09
5333,888.84
5334,747.47
5335,3355.35
5336,9294.9
5337,10626.75
5338,9939.66
5339,2745.41
5340,1667.34
5341,865.89
5342,935.03
5343,4083.0
5344,8375.85
5345,9796.32
5346,14476.02
5347,3711.45
5348,2149.41
5349,2913.51
5350,764.98
5351,874.05
5352,720.89
5353,2287.9
5354,975.43
5355,2725.44
5356,16922.69
5357,10388.12
5358,1736.82
5359,2871.79
5360,900.64
5361,3552.06
5362,1324.85
5363,4144.41
5364,1763.82
5365,12222.58
5366,529.77
5367,7405.88
5368,4162.29
5369,838.85
5370,1376.68
5371,3321.44
5372,2046.37
5373,12050.39
5374,3913.3
5375,749.3
5376,1868.05
5377,1021.8
5378,16540.0
5379,9526.76
5380,3314.08
5381,688.07
5382,1350.08
5383,4658.56
5384,16004.61
5385,933.29
5386,517.98
5387,1809.53
5388,760.14
5389,8794.25
5390,856.42
5391,3829.6
5392,5652.71
5393,4384.43
5394,636.78
5395,17828.73
5396,7655.66
5397,3551.5
5398,752.1
5399,2395.62
5400,4479.78
5401,6936.9
5402,16679.37
5403,765.6040476190476
5404,4088.5
5405,7524.17
5406,3970.83
5407,6337.13
5408,1916.88
5409,980.28
5410,7729.43
5411,1889.26
5412,3763.55
5413,13191.14
5414,8252.64
5415,15434.0
5416,1642.24
5417,1845.69
5418,5020.84
5419,519.21
5420,1219.67
5421,1970.17
5422,7498.37
5423,7330.72
5424,2158.53
5425,466.48
5426,548.44
5427,4653.5
5428,2194.5
5429,873.17
5430,17749.22
5431,560.43
5432,967.77
5433,9712.29
5434,2360.93
5435,5774.95
5436,2756.59
5437,733.81
5438,11131.57
5439,993.29
5440,2221.8
5441,1922.96
5442,822.17
5443,3666.65
5444,1480.86
5445,6816.25
5446,1077.84
5447,4210.3
5448,1987.47
5449,538.77
5450,11668.76
5451,9543.36
5452,550.1
5453,17116.17
5454,5361.85
5455,1685.14
5456,5027.46
5457,1915.85
5458,2526.57
5459,948.17
5460,2208.29
5461,417.94
5462,3920.72
5463,650.68
5464,3798.95
5465,3520.23
5466,3020.7
5467,943.64
5468,5298.09
5469,2148.1
5470,2050.08
5471,5684.06
5472,3885.41
5473,1863.47
5474,12064.41
5475,16454.18
5476,4252.21
5477,1292.49
5478,1027.66
5479,10087.34
5480,623.7
5481,717.85
5482,7978.74
5483,1582.24
5484,481.04
5485,537.83
5486,6218.44
5487,5550.57
5488,2467.61
5489,1111.76
5490,4785.53
5491,1079.61
5492,1216.56
5493,712.66
5494,850.19
5495,888.59
5496,14247.94
5497,6239.86
5498,957.0
5499,4809.19
5500,543.86
5501,1111.48
5502,3604.92
5503,5917.55
5504,7007.18
5505,565.28
5506,5329.73
5507,7516.76
5508,733.86
5509,487.07
5510,1718.59
5511,1897.4
5512,3594.96
5513,1086.29
5514,5086.36
5515,5062.74
5516,786.54
5517,735.69
5518,4268.41
5519,5385.96
5520,8920.99
5521,10883.22
5522,11565.14
5523,2074.37
5524,594.19
5525,1574.68
5526,6167.61
5527,1104.5
5528,765.39
5529,2268.86
5530,442.77
5531,1758.4
5532,889.11
5533,4277.28
5534,629.0
5535,483.4
5536,3685.63
5537,3093.61
5538,4555.23
5539,4161.81
5540,3596.44
5541,667.68
5542,1117.37
5543,1443.38
5544,5894.45
5545,715.02
5546,1248.17
5547,8373.53
5548,4764.76
5549,8535.37
